cellID	neuro
SRR7409259	0
SRR7409268	0
SRR7409276	0
SRR7409300	0
SRR7409302	0
SRR7409309	0
SRR7409313	0
SRR7409328	0
SRR7409329	0
SRR7409335	0
SRR7409336	0
SRR7409343	0
SRR7409345	0
SRR7409348	0
SRR7409352	0
SRR7409356	0
SRR7409359	0
SRR7409360	0
SRR7409362	0
SRR7409364	0
SRR7409372	0
SRR7409373	0
SRR7409377	0
SRR7409381	0
SRR7409385	0
SRR7409387	0
SRR7409396	0
SRR7409400	0
SRR7409403	0
SRR7409416	0
SRR7409422	0
SRR7409444	0
SRR7409452	0
SRR7409476	0
SRR7409486	0
SRR7409498	0
SRR7409541	0
SRR7409556	0
SRR7409567	0
SRR7409571	0
SRR7409573	0
SRR7409574	0
SRR7409582	0
SRR7409610	0
SRR7409632	0
SRR7409636	0
SRR7409730	0
SRR7409763	0
SRR7409770	0
SRR7409773	0
SRR7409775	0
SRR7409776	0
SRR7409779	0
SRR7409780	0
SRR7409790	0
SRR7409791	0
SRR7409793	0
SRR7409797	0
SRR7409798	0
SRR7409804	0
SRR7409810	0
SRR7409812	0
SRR7409813	0
SRR7409816	0
SRR7409820	0
SRR7409837	0
SRR7409838	0
SRR7409842	0
SRR7409849	0
SRR7409852	0
SRR7409856	0
SRR7409860	0
SRR7409862	0
SRR7409870	0
SRR7409880	0
SRR7409885	0
SRR7409892	0
SRR7409895	0
SRR7409897	0
SRR7409898	0
SRR7409899	0
SRR7409901	0
SRR7409902	0
SRR7409905	0
SRR7409917	0
SRR7409932	0
SRR7409935	0
SRR7409941	0
SRR7409950	0
SRR7409954	0
SRR7409957	0
SRR7409961	0
SRR7409974	0
SRR7409989	0
SRR7409990	0
SRR7409993	0
SRR7409997	0
SRR7410003	0
SRR7410011	0
SRR7410014	0
SRR7410017	0
SRR7410020	0
SRR7410028	0
SRR7410030	0
SRR7410031	0
SRR7410032	0
SRR7410036	0
SRR7410041	0
SRR7410050	0
SRR7410057	0
SRR7410061	0
SRR7410071	0
SRR7410089	0
SRR7410091	0
SRR7410096	0
SRR7410097	0
SRR7408400	1
SRR7408413	1
SRR7408414	1
SRR7408424	1
SRR7408444	1
SRR7408449	1
SRR7408470	1
SRR7408475	1
SRR7408533	1
SRR7408538	1
SRR7408541	1
SRR7408545	1
SRR7408556	1
SRR7408567	1
SRR7408574	1
SRR7408578	1
SRR7408581	1
SRR7408585	1
SRR7408587	1
SRR7408589	1
SRR7408591	1
SRR7408592	1
SRR7408598	1
SRR7408606	1
SRR7408612	1
SRR7408618	1
SRR7408620	1
SRR7408621	1
SRR7408623	1
SRR7408634	1
SRR7408641	1
SRR7408648	1
SRR7408649	1
SRR7408651	1
SRR7408652	1
SRR7408661	1
SRR7408666	1
SRR7408673	1
SRR7408680	1
SRR7408685	1
SRR7408696	1
SRR7408704	1
SRR7408709	1
SRR7408710	1
SRR7408711	1
SRR7408714	1
SRR7408716	1
SRR7408728	1
SRR7408736	1
SRR7408737	1
SRR7408751	1
SRR7408757	1
SRR7408770	1
SRR7408775	1
SRR7408776	1
SRR7408779	1
SRR7408797	1
SRR7408813	1
SRR7408828	1
SRR7408834	1
SRR7408836	1
SRR7408841	1
SRR7408843	1
SRR7408847	1
SRR7408852	1
SRR7408857	1
SRR7408862	1
SRR7408863	1
SRR7408864	1
SRR7408869	1
SRR7408875	1
SRR7408880	1
SRR7408890	1
SRR7408891	1
SRR7408913	1
SRR7408914	1
SRR7408926	1
SRR7408928	1
SRR7408935	1
SRR7408936	1
SRR7408938	1
SRR7408952	1
SRR7408953	1
SRR7408955	1
SRR7408958	1
SRR7408969	1
SRR7408972	1
SRR7408977	1
SRR7408981	1
SRR7408985	1
SRR7408993	1
SRR7408998	1
SRR7408999	1
SRR7409004	1
SRR7409007	1
SRR7409013	1
SRR7409015	1
SRR7409018	1
SRR7409021	1
SRR7409022	1
SRR7409026	1
SRR7409039	1
SRR7409047	1
SRR7409050	1
SRR7409051	1
SRR7409055	1
SRR7409058	1
SRR7409085	1
SRR7409086	1
SRR7409087	1
SRR7409089	1
SRR7409092	1
SRR7409100	1
SRR7409109	1
SRR7409113	1
SRR7409117	1
SRR7409120	1
SRR7409125	1
SRR7409127	1
SRR7409157	1
SRR7409161	1
SRR7409167	1
SRR7409173	1
SRR7409183	1
SRR7409190	1
SRR7409191	1
SRR7409193	1
SRR7409196	1
SRR7409200	1
SRR7409215	1
SRR7409222	1
SRR7409228	1
SRR7409240	1
SRR7409242	1
SRR7409252	1
SRR7409265	1
SRR7409271	1
SRR7409272	1
SRR7409275	1
SRR7409277	1
SRR7409283	1
SRR7409286	1
SRR7409327	1
SRR7409330	1
SRR7409337	1
SRR7409344	1
SRR7409349	1
SRR7409350	1
SRR7409357	1
SRR7409363	1
SRR7409369	1
SRR7409370	1
SRR7409378	1
SRR7409383	1
SRR7409389	1
SRR7409392	1
SRR7409395	1
SRR7409410	1
SRR7409413	1
SRR7409430	1
SRR7409437	1
SRR7409454	1
SRR7409460	1
SRR7409489	1
SRR7409545	1
SRR7409548	1
SRR7409554	1
SRR7409566	1
SRR7409570	1
SRR7409578	1
SRR7409615	1
SRR7409617	1
SRR7409620	1
SRR7409683	1
SRR7409717	1
SRR7409760	1
SRR7409769	1
SRR7409777	1
SRR7409781	1
SRR7409783	1
SRR7409788	1
SRR7409801	1
SRR7409803	1
SRR7409809	1
SRR7409818	1
SRR7409821	1
SRR7409822	1
SRR7409823	1
SRR7409824	1
SRR7409826	1
SRR7409833	1
SRR7409839	1
SRR7409843	1
SRR7409845	1
SRR7409848	1
SRR7409859	1
SRR7409861	1
SRR7409863	1
SRR7409865	1
SRR7409882	1
SRR7409891	1
SRR7409900	1
SRR7409903	1
SRR7409908	1
SRR7409913	1
SRR7409921	1
SRR7409929	1
SRR7409931	1
SRR7409940	1
SRR7409948	1
SRR7409949	1
SRR7409962	1
SRR7409965	1
SRR7409976	1
SRR7409977	1
SRR7409979	1
SRR7409980	1
SRR7409985	1
SRR7409986	1
SRR7409987	1
SRR7409991	1
SRR7409995	1
SRR7409999	1
SRR7410002	1
SRR7410012	1
SRR7410022	1
SRR7410023	1
SRR7410039	1
SRR7410043	1
SRR7410045	1
SRR7410049	1
SRR7410064	1
SRR7410066	1
SRR7410068	1
SRR7410069	1
SRR7410076	1
SRR7410077	1
SRR7410079	1
SRR7410084	1
SRR7410085	1
SRR7410088	1
SRR7410092	1
