cellID	neuro
SRR7409259	0
SRR7409268	0
SRR7409276	0
SRR7409300	0
SRR7409302	0
SRR7409309	0
SRR7409313	0
SRR7409328	0
SRR7409329	0
SRR7409335	0
SRR7409336	0
SRR7409343	0
SRR7409345	0
SRR7409348	0
SRR7409352	0
SRR7409356	0
SRR7409359	0
SRR7409360	0
SRR7409362	0
SRR7409364	0
SRR7409372	0
SRR7409373	0
SRR7409377	0
SRR7409381	0
SRR7409385	0
SRR7409387	0
SRR7409396	0
SRR7409400	0
SRR7409403	0
SRR7409416	0
SRR7409422	0
SRR7409444	0
SRR7409452	0
SRR7409476	0
SRR7409486	0
SRR7409498	0
SRR7409541	0
SRR7409556	0
SRR7409567	0
SRR7409571	0
SRR7409573	0
SRR7409574	0
SRR7409582	0
SRR7409610	0
SRR7409632	0
SRR7409636	0
SRR7409730	0
SRR7409763	0
SRR7409770	0
SRR7409773	0
SRR7409775	0
SRR7409776	0
SRR7409779	0
SRR7409780	0
SRR7409790	0
SRR7409791	0
SRR7409793	0
SRR7409797	0
SRR7409798	0
SRR7409804	0
SRR7409810	0
SRR7409812	0
SRR7409813	0
SRR7409816	0
SRR7409820	0
SRR7409837	0
SRR7409838	0
SRR7409842	0
SRR7409849	0
SRR7409852	0
SRR7409856	0
SRR7409860	0
SRR7409862	0
SRR7409870	0
SRR7409880	0
SRR7409885	0
SRR7409892	0
SRR7409895	0
SRR7409897	0
SRR7409898	0
SRR7409899	0
SRR7409901	0
SRR7409902	0
SRR7409905	0
SRR7409917	0
SRR7409932	0
SRR7409935	0
SRR7409941	0
SRR7409950	0
SRR7409954	0
SRR7409957	0
SRR7409961	0
SRR7409974	0
SRR7409989	0
SRR7409990	0
SRR7409993	0
SRR7409997	0
SRR7410003	0
SRR7410011	0
SRR7410014	0
SRR7410017	0
SRR7410020	0
SRR7410028	0
SRR7410030	0
SRR7410031	0
SRR7410032	0
SRR7410036	0
SRR7410041	0
SRR7410050	0
SRR7410057	0
SRR7410061	0
SRR7410071	0
SRR7410089	0
SRR7410091	0
SRR7410096	0
SRR7410097	0
SRR7408438	1
SRR7408454	1
SRR7408461	1
SRR7408462	1
SRR7408517	1
SRR7408528	1
SRR7408530	1
SRR7408531	1
SRR7408534	1
SRR7408546	1
SRR7408548	1
SRR7408552	1
SRR7408553	1
SRR7408558	1
SRR7408560	1
SRR7408564	1
SRR7408577	1
SRR7408594	1
SRR7408602	1
SRR7408604	1
SRR7408610	1
SRR7408611	1
SRR7408613	1
SRR7408619	1
SRR7408643	1
SRR7408645	1
SRR7408647	1
SRR7408653	1
SRR7408658	1
SRR7408659	1
SRR7408665	1
SRR7408667	1
SRR7408674	1
SRR7408675	1
SRR7408676	1
SRR7408688	1
SRR7408697	1
SRR7408702	1
SRR7408715	1
SRR7408720	1
SRR7408724	1
SRR7408726	1
SRR7408729	1
SRR7408732	1
SRR7408733	1
SRR7408734	1
SRR7408741	1
SRR7408755	1
SRR7408761	1
SRR7408780	1
SRR7408783	1
SRR7408789	1
SRR7408798	1
SRR7408801	1
SRR7408818	1
SRR7408824	1
SRR7408831	1
SRR7408839	1
SRR7408840	1
SRR7408844	1
SRR7408846	1
SRR7408853	1
SRR7408854	1
SRR7408855	1
SRR7408859	1
SRR7408872	1
SRR7408894	1
SRR7408895	1
SRR7408902	1
SRR7408909	1
SRR7408912	1
SRR7408920	1
SRR7408930	1
SRR7408954	1
SRR7408962	1
SRR7408987	1
SRR7409000	1
SRR7409023	1
SRR7409025	1
SRR7409033	1
SRR7409040	1
SRR7409041	1
SRR7409044	1
SRR7409052	1
SRR7409054	1
SRR7409144	1
SRR7409164	1
SRR7409174	1
SRR7409211	1
SRR7409229	1
SRR7409294	1
SRR7409326	1
SRR7409339	1
SRR7409341	1
SRR7409342	1
SRR7409351	1
SRR7409374	1
SRR7409386	1
SRR7409391	1
SRR7409397	1
SRR7409402	1
SRR7409404	1
SRR7409406	1
SRR7409417	1
SRR7409418	1
SRR7409435	1
SRR7409488	1
SRR7409542	1
SRR7409549	1
SRR7409576	1
SRR7409586	1
SRR7409612	1
SRR7409784	1
SRR7409785	1
SRR7409787	1
SRR7409794	1
SRR7409799	1
SRR7409808	1
SRR7409815	1
SRR7409825	1
SRR7409858	1
SRR7409872	1
SRR7409879	1
SRR7409883	1
SRR7409884	1
SRR7409911	1
SRR7409914	1
SRR7409922	1
SRR7409933	1
SRR7409936	1
SRR7409958	1
SRR7409963	1
SRR7409971	1
SRR7409984	1
SRR7410004	1
SRR7410005	1
SRR7410006	1
SRR7410007	1
SRR7410015	1
SRR7410027	1
SRR7410033	1
SRR7410037	1
SRR7410040	1
SRR7410073	1
SRR7410080	1
SRR7410090	1
